local_time,command,level,dt_ms,speed,results,reason
2026-05-19 15:38:13,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1675,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:15,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1785,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:17,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1729,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:18,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1665,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:20,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1633,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:22,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1598,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:23,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1658,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:25,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1670,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:27,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1578,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:29,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1630,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:30,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1518,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:32,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1746,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:34,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1620,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:37,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1607,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:39,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1753,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:42,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1604,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:44,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1645,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:47,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1597,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:49,V141_SAFETY_RELEASE_CHAIN,False,1101,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 15:38:49,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1869,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 15:38:51,V141_SAFETY_RELEASE_CHAIN,False,1120,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 15:41:23,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1651,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: V141 CHAIN operator/SIM safety stop: OP2 live close 0.25m (limit 0.50m)
2026-05-19 15:41:26,V141_SAFETY_RELEASE_CHAIN,False,815,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 15:41:55,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1583,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: V141 CHAIN operator/SIM safety stop: OP1 live close 0.38m (limit 0.50m)
